2025-09-24 22:03:02.821668 +05:30: Daemon started successfully
2025-09-24 22:04:10.957508 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-c0584767108820d2/test-bin-lintpulse
2025-09-24 22:04:10.957569 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/build/rand_pcg-95c1454860fcddd0/build-script-build
2025-09-24 22:04:10.957621 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-c0584767108820d2/output-test-bin-lintpulse
2025-09-24 22:04:10.957673 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/build/num-traits-1a3631f31fe72eda/build-script-build
2025-09-24 22:04:10.957723 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/build/mime_guess-397fc96b963af306/build-script-build
2025-09-24 22:04:10.957769 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/build/rand-fc5aae0121eccdc0/build-script-build
2025-09-24 22:04:10.957831 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/build/httparse-cf2d93bb4ba0378f/build-script-build
2025-09-24 22:04:10.957891 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/build/proc-macro2-f31282f1bf407fdb/build-script-build
2025-09-24 22:04:10.957957 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/build/serde_core-417f0deb54a7542c/build-script-build
2025-09-24 22:04:10.958027 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/build/rand_chacha-13e4b7ed0d253711/build-script-build
2025-09-24 22:04:10.958086 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/build/libc-27ba057bae1f1744/build-script-build
2025-09-24 22:04:10.958137 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-4b88f2ff59a74eca/bin-lintpulse
2025-09-24 22:04:10.958186 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/build/unicase-3f986b8ec53405a3/build-script-build
2025-09-24 22:04:10.958249 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/.rustc_info.json
2025-09-24 22:04:11.047147 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/deps/rmetaU2fuWz/full.rmeta
2025-09-24 22:04:11.047227 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/deps/liblintpulse-b6899cb0c7431f82.rmeta
2025-09-24 22:04:11.047277 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/deps/rmetaU2fuWz
2025-09-24 22:04:11.047321 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf25zuuou-0l10e51-working/query-cache.bin
2025-09-24 22:04:11.047358 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf25zuuou-0l10e51-working/dep-graph.bin
2025-09-24 22:04:11.047388 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf25zuuou-0l10e51-working/work-products.bin
2025-09-24 22:04:11.047423 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf25zuuou-0l10e51-11gd2pxdu2iawm01kuvwxho1p
2025-09-24 22:04:11.047450 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-b6899cb0c7431f82/dep-bin-lintpulse
2025-09-24 22:04:11.052128 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-b6899cb0c7431f82/bin-lintpulse
2025-09-24 22:04:11.052170 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-b6899cb0c7431f82/bin-lintpulse.json
2025-09-24 22:04:11.063463 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf25zl8fy-0ivbpeg-working/query-cache.bin
2025-09-24 22:04:11.063532 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/deps/liblintpulse-c0584767108820d2.rmeta
2025-09-24 22:04:11.063577 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf25zl8fy-0ivbpeg-working/work-products.bin
2025-09-24 22:04:11.063629 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf23twmsu-0q5jxbr-9x4hjsw3qsgqt9pmswikt1x3s
2025-09-24 22:04:11.063679 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf25zl8fy-0ivbpeg-working/dep-graph.bin
2025-09-24 22:04:11.063731 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf23twmsv-0yet53x-9xriykn7r4wo31x1ppwg8t6q7/dep-graph.bin
2025-09-24 22:04:11.063786 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/deps/rmetahdYDry
2025-09-24 22:04:11.063822 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf25zl8fy-0ivbpeg.lock
2025-09-24 22:04:11.063866 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf25zl8g2-0lvdflt-working/dep-graph.part.bin
2025-09-24 22:04:11.063914 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-c0584767108820d2/test-bin-lintpulse.json
2025-09-24 22:04:11.063960 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf23twmsv-0yet53x-9xriykn7r4wo31x1ppwg8t6q7
2025-09-24 22:04:11.064008 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf25zl8g2-0lvdflt.lock
2025-09-24 22:04:11.064052 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf25zl8g2-0lvdflt-working/work-products.bin
2025-09-24 22:04:11.064100 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf25zl8g2-0lvdflt-working/dep-graph.bin
2025-09-24 22:04:11.064147 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf25zl8fy-0ivbpeg-bnvwctj450o7sr7yt548bvclb
2025-09-24 22:04:11.064195 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf25zl8g2-0lvdflt-working/query-cache.bin
2025-09-24 22:04:11.064242 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/deps/liblintpulse-4b88f2ff59a74eca.rmeta
2025-09-24 22:04:11.064281 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf23twmsv-0yet53x-9xriykn7r4wo31x1ppwg8t6q7/query-cache.bin
2025-09-24 22:04:11.064336 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf23twmsu-0q5jxbr-9x4hjsw3qsgqt9pmswikt1x3s/dep-graph.bin
2025-09-24 22:04:11.064388 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-4b88f2ff59a74eca/dep-bin-lintpulse
2025-09-24 22:04:11.064433 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf23twmsu-0q5jxbr-9x4hjsw3qsgqt9pmswikt1x3s/work-products.bin
2025-09-24 22:04:11.064486 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-4b88f2ff59a74eca/invoked.timestamp
2025-09-24 22:04:11.064530 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf25zl8g2-0lvdflt-working
2025-09-24 22:04:11.064574 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-c0584767108820d2/dep-test-bin-lintpulse
2025-09-24 22:04:11.064617 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf23twmsv-0yet53x.lock
2025-09-24 22:04:11.064660 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf25zl8fy-0ivbpeg-working/dep-graph.part.bin
2025-09-24 22:04:11.064709 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf25zl8g2-0lvdflt-b4r4kkpd6cvcvopv56i8n22co
2025-09-24 22:04:11.064756 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-c0584767108820d2/invoked.timestamp
2025-09-24 22:04:11.064799 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf25zl8fy-0ivbpeg-working
2025-09-24 22:04:11.064844 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf23twmsu-0q5jxbr.lock
2025-09-24 22:04:11.064887 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf23twmsu-0q5jxbr-9x4hjsw3qsgqt9pmswikt1x3s/query-cache.bin
2025-09-24 22:04:11.064937 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf23twmsv-0yet53x-9xriykn7r4wo31x1ppwg8t6q7/work-products.bin
2025-09-24 22:04:11.064991 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-4b88f2ff59a74eca/bin-lintpulse.json
2025-09-24 22:04:11.065035 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/deps/rmetaKpRyJV/full.rmeta
2025-09-24 22:04:11.065071 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/deps/rmetaKpRyJV
2025-09-24 22:04:11.065108 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/deps/rmetahdYDry/full.rmeta
2025-09-24 22:04:11.065145 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/build/serde-27bdf1dda35bed12/build-script-build
2025-09-24 22:04:11.482166 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf25zuuou-0l10e51-working/dep-graph.part.bin
2025-09-24 22:04:11.482672 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/deps/lintpulse-b6899cb0c7431f82.d
2025-09-24 22:04:11.482922 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf25zuuou-0l10e51-working
2025-09-24 22:04:11.483152 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-b6899cb0c7431f82/invoked.timestamp
2025-09-24 22:04:11.483367 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf25zuuou-0l10e51.lock
2025-09-24 22:04:11.483570 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-b6899cb0c7431f82/output-bin-lintpulse
2025-09-24 22:04:11.588202 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/deps/rmetaU2fuWz
2025-09-24 22:04:11.588956 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf25zuuou-0l10e51-working/work-products.bin
2025-09-24 22:04:11.589505 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/deps/rmetaU2fuWz/full.rmeta
2025-09-24 22:04:11.589903 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf25zuuou-0l10e51-working/dep-graph.bin
2025-09-24 22:04:11.590173 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf25zuuou-0l10e51-working/query-cache.bin
2025-09-24 22:04:11.590396 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-b6899cb0c7431f82/bin-lintpulse
2025-09-24 22:04:11.590594 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/deps/liblintpulse-b6899cb0c7431f82.rmeta
2025-09-24 22:04:11.590770 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-b6899cb0c7431f82/dep-bin-lintpulse
2025-09-24 22:04:11.590956 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-b6899cb0c7431f82/bin-lintpulse.json
2025-09-24 22:04:11.591147 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf25zuuou-0l10e51-11gd2pxdu2iawm01kuvwxho1p
2025-09-24 22:04:17.204759 +05:30: File changed: /Users/mukesh/projects/LintPulse/src/watcher.rs
2025-09-24 22:04:17.416914 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/.rustc_info.json
2025-09-24 22:04:17.444112 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-4b88f2ff59a74eca/bin-lintpulse
2025-09-24 22:04:17.444167 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-c0584767108820d2/test-bin-lintpulse
2025-09-24 22:04:17.444197 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/libc-27ba057bae1f1744/build-script-build
2025-09-24 22:04:17.444248 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/proc-macro2-f31282f1bf407fdb/build-script-build
2025-09-24 22:04:17.444283 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/unicase-3f986b8ec53405a3/build-script-build
2025-09-24 22:04:17.444314 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/rand_pcg-95c1454860fcddd0/build-script-build
2025-09-24 22:04:17.444358 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/rand_chacha-13e4b7ed0d253711/build-script-build
2025-09-24 22:04:17.444940 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/rand-fc5aae0121eccdc0/build-script-build
2025-09-24 22:04:17.444997 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/serde_core-417f0deb54a7542c/build-script-build
2025-09-24 22:04:17.445044 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/httparse-cf2d93bb4ba0378f/build-script-build
2025-09-24 22:04:17.445080 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/mime_guess-397fc96b963af306/build-script-build
2025-09-24 22:04:17.445109 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/num-traits-1a3631f31fe72eda/build-script-build
2025-09-24 22:04:17.448416 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/serde-27bdf1dda35bed12/build-script-build
2025-09-24 22:04:17.448456 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-4b88f2ff59a74eca/invoked.timestamp
2025-09-24 22:04:17.448502 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-c0584767108820d2/invoked.timestamp
2025-09-24 22:04:17.470008 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf263r0ne-0ze0qxw.lock
2025-09-24 22:04:17.470099 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf263r0ng-0oz30p4.lock
2025-09-24 22:04:17.470147 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf263r0ne-0ze0qxw-working
2025-09-24 22:04:17.470212 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf263r0ng-0oz30p4-working
2025-09-24 22:04:17.470256 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf263r0ne-0ze0qxw-working/query-cache.bin
2025-09-24 22:04:17.470299 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf263r0ng-0oz30p4-working/query-cache.bin
2025-09-24 22:04:17.470328 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf263r0ne-0ze0qxw-working/dep-graph.bin
2025-09-24 22:04:17.470379 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf263r0ng-0oz30p4-working/dep-graph.bin
2025-09-24 22:04:17.470426 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf263r0ne-0ze0qxw-working/work-products.bin
2025-09-24 22:04:17.470456 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf263r0ng-0oz30p4-working/work-products.bin
2025-09-24 22:04:17.470488 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf25zl8fy-0ivbpeg-bnvwctj450o7sr7yt548bvclb
2025-09-24 22:04:17.470533 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf25zl8g2-0lvdflt-b4r4kkpd6cvcvopv56i8n22co
2025-09-24 22:04:17.479019 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf263r0ng-0oz30p4-working/dep-graph.part.bin
2025-09-24 22:04:17.479075 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf263r0ne-0ze0qxw-working/dep-graph.part.bin
2025-09-24 22:04:17.490525 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-4b88f2ff59a74eca/output-bin-lintpulse
2025-09-24 22:04:17.490744 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-c0584767108820d2/output-test-bin-lintpulse
2025-09-24 22:04:17.502069 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/deps/lintpulse-4b88f2ff59a74eca.d
2025-09-24 22:04:17.502149 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/deps/lintpulse-c0584767108820d2.d
2025-09-24 22:04:17.718840 +05:30: Processing file: /Users/mukesh/projects/LintPulse/src/watcher.rs
2025-09-24 22:04:17.720040 +05:30: Lint executed: cargo clippy --quiet
2025-09-24 22:04:17.720041 +05:30: Format executed: rustfmt /Users/mukesh/projects/LintPulse/src/watcher.rs
2025-09-24 22:04:17.880166 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-b6899cb0c7431f82/bin-lintpulse
2025-09-24 22:04:17.886944 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-b6899cb0c7431f82/invoked.timestamp
2025-09-24 22:04:17.898582 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf264056t-16v7p8c.lock
2025-09-24 22:04:17.898623 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf264056t-16v7p8c-working
2025-09-24 22:04:17.898651 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf264056t-16v7p8c-working/query-cache.bin
2025-09-24 22:04:17.898700 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf25zuuou-0l10e51-11gd2pxdu2iawm01kuvwxho1p
2025-09-24 22:04:17.898732 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf264056t-16v7p8c-working/dep-graph.bin
2025-09-24 22:04:17.898782 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf264056t-16v7p8c-working/work-products.bin
2025-09-24 22:04:17.909437 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf264056t-16v7p8c-working/dep-graph.part.bin
2025-09-24 22:04:17.909497 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-b6899cb0c7431f82/output-bin-lintpulse
2025-09-24 22:04:17.920202 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/deps/lintpulse-b6899cb0c7431f82.d
2025-09-24 22:04:17.929176 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/.rustc_info.json
2025-09-24 22:04:18.034371 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-4b88f2ff59a74eca/output-bin-lintpulse
2025-09-24 22:04:18.034486 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf263r0ng-0oz30p4.lock
2025-09-24 22:04:18.034801 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf263r0ne-0ze0qxw-working/dep-graph.part.bin
2025-09-24 22:04:18.034901 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-c0584767108820d2/test-bin-lintpulse
2025-09-24 22:04:18.034986 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/build/rand_pcg-95c1454860fcddd0/build-script-build
2025-09-24 22:04:18.035067 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/deps/lintpulse-c0584767108820d2.d
2025-09-24 22:04:18.035142 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-c0584767108820d2/output-test-bin-lintpulse
2025-09-24 22:04:18.035226 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf25zl8fy-0ivbpeg-bnvwctj450o7sr7yt548bvclb
2025-09-24 22:04:18.035315 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf263r0ng-0oz30p4-working
2025-09-24 22:04:18.035393 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf263r0ne-0ze0qxw-working/query-cache.bin
2025-09-24 22:04:18.035481 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf263r0ne-0ze0qxw-working/work-products.bin
2025-09-24 22:04:18.035563 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf263r0ne-0ze0qxw-working
2025-09-24 22:04:18.035640 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/build/num-traits-1a3631f31fe72eda/build-script-build
2025-09-24 22:04:18.035709 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf263r0ne-0ze0qxw.lock
2025-09-24 22:04:18.035782 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/build/mime_guess-397fc96b963af306/build-script-build
2025-09-24 22:04:18.035854 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/build/rand-fc5aae0121eccdc0/build-script-build
2025-09-24 22:04:18.035930 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-4b88f2ff59a74eca/invoked.timestamp
2025-09-24 22:04:18.036007 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/build/httparse-cf2d93bb4ba0378f/build-script-build
2025-09-24 22:04:18.036083 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/build/proc-macro2-f31282f1bf407fdb/build-script-build
2025-09-24 22:04:18.036156 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/build/serde_core-417f0deb54a7542c/build-script-build
2025-09-24 22:04:18.036232 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/build/rand_chacha-13e4b7ed0d253711/build-script-build
2025-09-24 22:04:18.036309 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf263r0ng-0oz30p4-working/dep-graph.part.bin
2025-09-24 22:04:18.036397 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/deps/lintpulse-4b88f2ff59a74eca.d
2025-09-24 22:04:18.036463 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf25zl8g2-0lvdflt-b4r4kkpd6cvcvopv56i8n22co
2025-09-24 22:04:18.036537 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/build/libc-27ba057bae1f1744/build-script-build
2025-09-24 22:04:18.036612 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-4b88f2ff59a74eca/bin-lintpulse
2025-09-24 22:04:18.036678 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-c0584767108820d2/invoked.timestamp
2025-09-24 22:04:18.036757 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf263r0ne-0ze0qxw-working/dep-graph.bin
2025-09-24 22:04:18.036841 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/build/unicase-3f986b8ec53405a3/build-script-build
2025-09-24 22:04:18.036910 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf263r0ng-0oz30p4-working/dep-graph.bin
2025-09-24 22:04:18.036993 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf263r0ng-0oz30p4-working/query-cache.bin
2025-09-24 22:04:18.037080 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf263r0ng-0oz30p4-working/work-products.bin
2025-09-24 22:04:18.037160 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/build/serde-27bdf1dda35bed12/build-script-build
2025-09-24 22:04:18.449822 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf264056t-16v7p8c-working/query-cache.bin
2025-09-24 22:04:18.450354 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf264056t-16v7p8c-working/work-products.bin
2025-09-24 22:04:18.450723 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/deps/lintpulse-b6899cb0c7431f82.d
